State,License_Plate,VIN,Make_Name,Model_Name,Trim_Year,Trim_Name,Trim_Description,Engine_Type,Engine_Fuel_Type,Engine_Cylinders,Engine_Size,Engine_Cam_Type,Engine_Drive_Type,Engine_Transmission,Body_Type,Mileage_Fuel_Tank_Capacity
New York,JYA 5962T,6G60I694526Q357826,Toyota,Tacoma,2020,Limited,Limited 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,AYM 8922T,4X20O717180G643947,Toyota,Tacoma,2020,SR,SR 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 6A),gas,87 (Regular),I4,2.7,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,TJC 7795O,8F67D131597D731338,Toyota,Tacoma,2020,SR,SR 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,VKN 2471M,4V34E693652F650019,Toyota,Tacoma,2020,SR,SR 4dr Access Cab 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,BOI 2125C,9Y33E270956J512675,Toyota,Tacoma,2020,SR,SR 4dr Double Cab 5.0 ft. SB (2.7L 4cyl 6A),gas,87 (Regular),I4,2.7,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,FHU 9348Y,1L35O804932V271429,Toyota,Tacoma,2020,SR,SR 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,VVN 6718B,7I20H895829Y907480,Toyota,Tacoma,2020,SR,SR 4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 6A),gas,87 (Regular),I4,2.7,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,IFY 4523K,5Q49V402293V554294,Toyota,Tacoma,2020,SR5,SR5 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,KWB 2291G,2W49I935250O614385,Toyota,Tacoma,2020,SR5,SR5 4dr Access Cab 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,PBA 8054O,8Y55H294556P171824,Toyota,Tacoma,2020,SR5,SR5 4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 6A),gas,87 (Regular),I4,2.7,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,VXY 5746U,6S88E870927Y652992,Toyota,Tacoma,2020,SR5,SR5 4dr Double Cab 5.0 ft. SB (2.7L 4cyl 6A),gas,87 (Regular),I4,2.7,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,NWX 2275X,7B26K872365M695055,Toyota,Tacoma,2020,SR5,SR5 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 6A),gas,87 (Regular),I4,2.7,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,PUX 1643S,6E18Y403982P990694,Toyota,Tacoma,2020,SR5,SR5 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,ZLL 3212B,4G40A424637Q936640,Toyota,Tacoma,2020,SR5,SR5 4dr Double Cab 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,AHF 8358C,5R48Z154138Y946807,Toyota,Tacoma,2020,SR5,SR5 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,CZF 3516S,8R74Q686877P509765,Toyota,Tacoma,2020,SR5,SR5 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,UZG 2124N,7E24Q959862X575428,Toyota,Tacoma,2020,TRD Off Road,TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,BNS 9787C,1S28C439757H206684,Toyota,Tacoma,2020,TRD Off Road,TRD Off Road 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,SOG 9321E,8E45A850972W640626,Toyota,Tacoma,2020,TRD Off Road,TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6M),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed manual,Truck (Double Cab),21.1
New York,MZQ 1966S,5L97X270942R441109,Toyota,Tacoma,2020,TRD Off Road,TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,NAX 9364Y,3S59A376528R597413,Toyota,Tacoma,2020,TRD Off Road,TRD Off Road 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,VSJ 1980H,1P21D763989C983670,Toyota,Tacoma,2020,TRD PRO,TRD PRO 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,OQT 2726T,7R87O849018C633212,Toyota,Tacoma,2020,TRD PRO,TRD PRO 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6M),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed manual,Truck (Double Cab),21.1
New York,FBU 3593C,8Y11Z361732X345274,Toyota,Tacoma,2020,TRD Sport,TRD Sport 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6M),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed manual,Truck (Access Cab),21.1
New York,VHI 6443A,9P69A906769V401283,Toyota,Tacoma,2020,TRD Sport,TRD Sport 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,BMH 6469V,5Z77X649216H406493,Toyota,Tacoma,2020,TRD Sport,TRD Sport 4dr Double Cab 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,JUT 9710E,5N90Z462418M189501,Toyota,Tacoma,2020,TRD Sport,TRD Sport 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6M),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed manual,Truck (Double Cab),21.1
New York,CGV 1675A,6T15C807565J871333,Toyota,Tacoma,2020,TRD Sport,TRD Sport 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,MOX 1145X,7X17G449750A393032,Toyota,Tacoma,2020,TRD Sport,TRD Sport 4dr Access Cab 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,QEF 2337Y,6G11F592973A135149,Toyota,Tacoma,2020,TRD Sport,TRD Sport 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,ORV 4831E,5P92V631735O988982,Toyota,Tacoma,2020,TRD Sport,TRD Sport 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,FYS 4660G,1Z65L107569M618537,Toyota,Tundra,2020,1794,1794 4dr CrewMax 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,HKC 2456O,5P78G994516U575219,Toyota,Tundra,2020,1794,1794 4dr CrewMax SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,TFD 3724I,8P78V914486Q182134,Toyota,Tundra,2020,Limited,Limited 4dr CrewMax 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,AGX 6842A,5T55E186558I223303,Toyota,Tundra,2020,Limited,Limited 4dr CrewMax SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,GJP 3354L,2B82D882541A804025,Toyota,Tundra,2020,Limited,Limited 4dr Double Cab 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),38
New York,HXO 9877R,4N57S558336W859277,Toyota,Tundra,2020,Limited,Limited 4dr Double Cab SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),38
New York,JIB 2601W,5Y63T207567Z826409,Toyota,Tundra,2020,Platinum,Platinum 4dr CrewMax SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,ORI 6211Y,3N54D463357R721811,Toyota,Tundra,2020,Platinum,Platinum 4dr CrewMax 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,KDS 7717W,9T26U171193B955646,Toyota,Tundra,2020,SR,SR 4dr Double Cab SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,YYG 3365U,4T64C157545H715307,Toyota,Tundra,2020,SR,SR 4dr Double Cab LB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,XSJ 6903V,1M14G327959N108128,Toyota,Tundra,2020,SR,SR 4dr Double Cab 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,KVT 7473Z,6V16U820870N453323,Toyota,Tundra,2020,SR,SR 4dr Double Cab 4WD LB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,WWK 8207R,1H55M488811N381015,Toyota,Tundra,2020,SR5,SR5 4dr Double Cab 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,BEQ 1280F,8H40M754402N168100,Toyota,Tundra,2020,SR5,SR5 4dr Double Cab 4WD LB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,KDT 7069K,9F88J326738L417952,Toyota,Tundra,2020,SR5,SR5 4dr CrewMax SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (CrewMax),26.4
New York,EZZ 7096D,9P36T302361M914880,Toyota,Tundra,2020,SR5,SR5 4dr CrewMax 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),26.4
New York,GRC 9986Q,1S77O627313C449840,Toyota,Tundra,2020,SR5,SR5 4dr Double Cab LB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,QMF 9220S,9D12S112999O671851,Toyota,Tundra,2020,SR5,SR5 4dr Double Cab SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,CUO 5507Y,7L78B506367O470905,Toyota,Tundra,2020,TRD PRO,TRD PRO 4dr CrewMax 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,XOP 3492A,7L19A188517J401208,Toyota,Tundra,2020,TRD PRO,TRD PRO 4dr Double Cab 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),38
New York,SJT 4255I,7V17A317467J258260,Toyota,Yaris,2020,L,L 4dr Sedan (1.5L 4cyl 6M),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,6-speed manual,Sedan,11.6
New York,LCI 3890F,9S79J800140W930394,Toyota,Yaris,2020,L,L 4dr Sedan (1.5L 4cyl 6A),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,6-speed automatic,Sedan,11.6
New York,MRA 8511O,2Y29S703787T351440,Toyota,Yaris,2020,LE,LE 4dr Sedan (1.5L 4cyl 6M),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,6-speed manual,Sedan,11.6
New York,MUQ 2570K,7U33T855310D216033,Toyota,Yaris,2020,LE,LE 4dr Sedan (1.5L 4cyl 6A),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,6-speed automatic,Sedan,11.6
New York,KHK 9001C,8B54B699605G819068,Toyota,Yaris,2020,XLE,XLE 4dr Sedan (1.5L 4cyl 6A),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,6-speed automatic,Sedan,11.6
New York,OPI 7696A,8Z27C784189L297957,Toyota,Yaris Hatchback,2020,LE,LE 4dr Hatchback (1.5L 4cyl 6A),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,6-speed automatic,Hatchback,11.6
New York,AQZ 2966S,1I73M776338C680223,Toyota,Yaris Hatchback,2020,XLE,XLE 4dr Hatchback (1.5L 4cyl 6A),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,6-speed automatic,Hatchback,11.6
New York,VRF 6159G,9F25V421453I962674,Volkswagen,Arteon,2020,SE,SE 4dr Hatchback AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Hatchback,17.4
New York,PLF 3210W,3D21Y297302H592551,Volkswagen,Arteon,2020,SE,SE 4dr Hatchback (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,Hatchback,17.4
New York,WEE 9297X,3Q76H943790K617194,Volkswagen,Arteon,2020,SEL,SEL 4dr Hatchback AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Hatchback,17.4
New York,ZZR 4725I,2P64G119889V205178,Volkswagen,Arteon,2020,SEL,SEL 4dr Hatchback (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,Hatchback,17.4
New York,KXF 6109M,2H58S579798U936931,Volkswagen,Arteon,2020,SEL Premium R-Line,SEL Premium R-Line 4dr Hatchback AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Hatchback,17.4
New York,DNP 3710Z,4B45Q686985S853801,Volkswagen,Arteon,2020,SEL R-Line,SEL R-Line 4dr Hatchback (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,Hatchback,17.4
New York,QTX 5028B,1S11A882047N132757,Volkswagen,Arteon,2020,SEL R-Line,SEL R-Line 4dr Hatchback AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Hatchback,17.4
New York,YAW 3093Y,2Q63A274118S909357,Volkswagen,Atlas,2020,S,S 4dr SUV AWD (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,18.6
New York,LRR 1127U,3K19J405865H793759,Volkswagen,Atlas,2020,S,S 4dr SUV (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,18.6
New York,COE 4396D,8F72I912845A814611,Volkswagen,Atlas,2020,SE,SE 4dr SUV (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,18.6
New York,NRY 3084E,6W11D109563N598736,Volkswagen,Atlas,2020,SE,SE 4dr SUV AWD (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,18.6
New York,PXJ 9692Q,1W98G325107E928088,Volkswagen,Atlas,2020,SE,SE 4dr SUV (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,18.6
New York,IRU 9358X,1I82W227760N876742,Volkswagen,Atlas,2020,SE w/Technology,SE w/Technology 4dr SUV (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,18.6
New York,PWP 1471K,4G61P130116N299140,Volkswagen,Atlas,2020,SE w/Technology,SE w/Technology 4dr SUV (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,18.6
New York,JGF 8219Y,1H82V675883X276365,Volkswagen,Atlas,2020,SE w/Technology,SE w/Technology 4dr SUV AWD (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,18.6
New York,XMV 4761L,1P71J945938B172269,Volkswagen,Atlas,2020,SE w/Technology R-Line,SE w/Technology R-Line 4dr SUV AWD (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,18.6
New York,GTF 6068O,1X17Y591382P983033,Volkswagen,Atlas,2020,SE w/Technology R-Line,SE w/Technology R-Line 4dr SUV (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,18.6
New York,LLT 3317I,2C39A768335Q524089,Volkswagen,Atlas,2020,SEL,SEL 4dr SUV (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,18.6
New York,TYH 5985S,3Z25Z728137S416258,Volkswagen,Atlas,2020,SEL,SEL 4dr SUV AWD (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,18.6
New York,LEY 1240J,6A57X511833Z885656,Volkswagen,Atlas,2020,SEL,SEL 4dr SUV (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,18.6
New York,HOU 7549B,2X30G446332S775232,Volkswagen,Atlas,2020,SEL Premium,SEL Premium 4dr SUV AWD (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,18.6
New York,BEZ 8931J,4R31F915206J459167,Volkswagen,Atlas,2020,SEL R-Line,SEL R-Line 4dr SUV (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,18.6
New York,OQC 7312N,3P95J952464F499819,Volkswagen,Atlas,2020,SEL R-Line,SEL R-Line 4dr SUV AWD (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,18.6
New York,FNW 9713Y,5Q51Y642696Y179417,Volkswagen,Atlas Cross Sport,2020,S,S 4dr SUV (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,
New York,MYR 7065E,1F59C652894N164492,Volkswagen,Atlas Cross Sport,2020,S,S 4dr SUV AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,
New York,HRS 8380F,1A40Z723450I735761,Volkswagen,Atlas Cross Sport,2020,SE,SE 4dr SUV (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,
New York,QUR 1110L,4D81E764508L202322,Volkswagen,Atlas Cross Sport,2020,SE,SE 4dr SUV AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,
New York,JJQ 7721H,7L43S280515X304150,Volkswagen,Atlas Cross Sport,2020,SE w/Technology,SE w/Technology 4dr SUV (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,
New York,TTC 7618V,4H88L104911W334748,Volkswagen,Atlas Cross Sport,2020,SE w/Technology,SE w/Technology 4dr SUV (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,
New York,TKG 5239G,7S33C331626D366725,Volkswagen,Atlas Cross Sport,2020,SE w/Technology,SE w/Technology 4dr SUV AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,
New York,FGA 9126P,9E31D571122I737587,Volkswagen,Atlas Cross Sport,2020,SE w/Technology,SE w/Technology 4dr SUV AWD (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,
New York,YYJ 8415A,1B79U432266J371412,Volkswagen,Atlas Cross Sport,2020,SE w/Technology R-Line,SE w/Technology R-Line 4dr SUV w/Prod. End 03/20 (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,
New York,ITF 3023K,1Q12K425728F797494,Volkswagen,Atlas Cross Sport,2020,SE w/Technology R-Line,SE w/Technology R-Line 4dr SUV (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,
New York,YLN 1385T,4G47G369711I924875,Volkswagen,Atlas Cross Sport,2020,SE w/Technology R-Line,SE w/Technology R-Line 4dr SUV AWD w/Prod. End 03/20 (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,
New York,ERL 2246N,5N63S940438R870004,Volkswagen,Atlas Cross Sport,2020,SE w/Technology R-Line,SE w/Technology R-Line 4dr SUV AWD (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,
New York,YWQ 8152U,9O70P497166C597365,Volkswagen,Atlas Cross Sport,2020,SEL,SEL 4dr SUV AWD (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,
New York,HVJ 3546D,9S41U229741E228582,Volkswagen,Atlas Cross Sport,2020,SEL,SEL 4dr SUV (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,
New York,AFV 3899C,3Q30O140764F503808,Volkswagen,Atlas Cross Sport,2020,SEL,SEL 4dr SUV (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),front wheel drive,8-speed shiftable automatic,SUV,
New York,CEN 2680V,7J76X292790D255815,Volkswagen,Atlas Cross Sport,2020,SEL,SEL 4dr SUV AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,
New York,BEC 7745Y,2S83S895979D515059,Volkswagen,Atlas Cross Sport,2020,SEL Premium,SEL Premium 4dr SUV AWD (3.6L 6cyl 8A),gas,87 (Regular),V6,3.6,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,
